daydatetime,aver_speed_offset
2016-03-02 01:00:00,0.209452
2016-03-02 01:02:00,0.331278
2016-03-02 01:04:00,0.143741
2016-03-02 01:06:00,0.156813
2016-03-02 01:08:00,0.176845
2016-03-02 01:10:00,0.237171
2016-03-02 01:12:00,0.243716
2016-03-02 01:14:00,0.23224
2016-03-02 01:16:00,0.252125
2016-03-02 01:18:00,0.241859
2016-03-02 01:20:00,0.26818
2016-03-02 01:22:00,0.280303
2016-03-02 01:24:00,0.235551
2016-03-02 01:26:00,0.187608
2016-03-02 01:28:00,0.20042
2016-03-02 01:30:00,0.181365
2016-03-02 01:32:00,0.174511
2016-03-02 01:34:00,0.217684
2016-03-02 01:36:00,0.242951
2016-03-02 01:38:00,0.226139
2016-03-02 01:40:00,0.190078
